order_item_id,order_id,product_id,quantity,unit_price,discount
ITEM-001308,ORD-000516,PROD-0001,3,199.99,60.0
ITEM-001309,ORD-000517,PROD-0047,2,17.99,0.0
ITEM-001310,ORD-000517,PROD-0012,2,59.99,0.0
ITEM-001311,ORD-000517,PROD-0026,3,39.99,0.0
ITEM-001312,ORD-000518,PROD-0026,1,39.99,2.0
ITEM-001313,ORD-000518,PROD-0024,2,99.99,20.0
ITEM-001314,ORD-000518,PROD-0020,2,39.99,8.0
ITEM-001315,ORD-000518,PROD-0028,1,34.99,0.0
ITEM-001316,ORD-000519,PROD-0043,2,24.99,2.5
ITEM-001317,ORD-000519,PROD-0013,2,129.99,26.0
ITEM-001318,ORD-000520,PROD-0009,1,34.99,0.0
ITEM-001319,ORD-000520,PROD-0008,2,29.99,0.0
ITEM-001320,ORD-000520,PROD-0007,3,49.99,0.0
ITEM-001321,ORD-000520,PROD-0002,1,349.99,17.5
ITEM-001322,ORD-000521,PROD-0032,2,19.99,0.0
ITEM-001323,ORD-000521,PROD-0006,3,59.99,0.0
ITEM-001324,ORD-000521,PROD-0049,1,16.99,0.85
ITEM-001325,ORD-000522,PROD-0045,3,69.99,0.0
ITEM-001326,ORD-000523,PROD-0003,2,89.99,0.0
ITEM-001327,ORD-000523,PROD-0018,1,14.99,0.0
ITEM-001328,ORD-000523,PROD-0013,3,129.99,19.5
ITEM-001329,ORD-000523,PROD-0010,1,44.99,0.0
ITEM-001330,ORD-000524,PROD-0020,1,39.99,2.0
ITEM-001331,ORD-000525,PROD-0016,1,79.99,0.0
ITEM-001332,ORD-000525,PROD-0021,1,299.99,15.0
ITEM-001333,ORD-000525,PROD-0004,1,39.99,2.0
ITEM-001334,ORD-000525,PROD-0012,2,59.99,6.0
ITEM-001335,ORD-000526,PROD-0024,1,99.99,0.0
ITEM-001336,ORD-000526,PROD-0022,1,149.99,7.5
ITEM-001337,ORD-000526,PROD-0020,2,39.99,4.0
ITEM-001338,ORD-000526,PROD-0008,2,29.99,0.0
ITEM-001339,ORD-000527,PROD-0003,3,89.99,0.0
ITEM-001340,ORD-000528,PROD-0020,1,39.99,0.0
ITEM-001341,ORD-000528,PROD-0047,3,17.99,2.7
ITEM-001342,ORD-000528,PROD-0031,3,34.99,5.25
ITEM-001343,ORD-000529,PROD-0027,1,49.99,2.5
ITEM-001344,ORD-000529,PROD-0034,1,28.99,1.45
ITEM-001345,ORD-000529,PROD-0033,3,79.99,0.0
ITEM-001346,ORD-000529,PROD-0002,2,349.99,70.0
ITEM-001347,ORD-000530,PROD-0036,3,22.99,3.45
ITEM-001348,ORD-000530,PROD-0050,1,449.99,0.0
ITEM-001349,ORD-000530,PROD-0025,1,119.99,0.0
ITEM-001350,ORD-000530,PROD-0026,3,39.99,0.0
ITEM-001351,ORD-000531,PROD-0020,3,39.99,6.0
ITEM-001352,ORD-000531,PROD-0015,1,29.99,0.0
ITEM-001353,ORD-000531,PROD-0019,1,49.99,0.0
ITEM-001354,ORD-000532,PROD-0014,1,34.99,0.0
ITEM-001355,ORD-000532,PROD-0035,3,59.99,9.0
ITEM-001356,ORD-000533,PROD-0047,3,17.99,2.7
ITEM-001357,ORD-000533,PROD-0009,2,34.99,0.0
ITEM-001358,ORD-000533,PROD-0027,3,49.99,0.0
ITEM-001359,ORD-000534,PROD-0002,3,349.99,0.0
ITEM-001360,ORD-000534,PROD-0035,3,59.99,18.0
ITEM-001361,ORD-000534,PROD-0043,2,24.99,0.0
ITEM-001362,ORD-000535,PROD-0010,3,44.99,13.5
ITEM-001363,ORD-000535,PROD-0029,2,27.99,0.0
ITEM-001364,ORD-000535,PROD-0015,2,29.99,0.0
ITEM-001365,ORD-000535,PROD-0047,2,17.99,0.0
ITEM-001366,ORD-000536,PROD-0047,1,17.99,0.9
ITEM-001367,ORD-000536,PROD-0012,1,59.99,6.0
ITEM-001368,ORD-000536,PROD-0042,1,189.99,0.0
ITEM-001369,ORD-000536,PROD-0019,2,49.99,0.0
ITEM-001370,ORD-000537,PROD-0039,1,32.99,3.3
ITEM-001371,ORD-000538,PROD-0016,1,79.99,4.0
ITEM-001372,ORD-000538,PROD-0050,3,449.99,0.0
ITEM-001373,ORD-000539,PROD-0013,1,129.99,13.0
ITEM-001374,ORD-000540,PROD-0031,1,34.99,1.75
ITEM-001375,ORD-000540,PROD-0010,1,44.99,0.0
ITEM-001376,ORD-000540,PROD-0016,1,79.99,4.0
ITEM-001377,ORD-000541,PROD-0028,1,34.99,1.75
ITEM-001378,ORD-000541,PROD-0025,1,119.99,12.0
ITEM-001379,ORD-000542,PROD-0019,2,49.99,0.0
ITEM-001380,ORD-000543,PROD-0012,3,59.99,9.0
ITEM-001381,ORD-000543,PROD-0028,3,34.99,10.5
ITEM-001382,ORD-000544,PROD-0043,1,24.99,0.0
ITEM-001383,ORD-000544,PROD-0024,1,99.99,0.0
ITEM-001384,ORD-000544,PROD-0017,2,64.99,13.0
ITEM-001385,ORD-000544,PROD-0046,2,149.99,0.0
ITEM-001386,ORD-000545,PROD-0012,2,59.99,6.0
ITEM-001387,ORD-000545,PROD-0050,2,449.99,90.0
ITEM-001388,ORD-000546,PROD-0036,2,22.99,0.0
ITEM-001389,ORD-000546,PROD-0032,2,19.99,0.0
ITEM-001390,ORD-000546,PROD-0035,1,59.99,3.0
ITEM-001391,ORD-000546,PROD-0015,3,29.99,9.0
ITEM-001392,ORD-000547,PROD-0019,1,49.99,5.0
ITEM-001393,ORD-000547,PROD-0030,1,139.99,0.0
ITEM-001394,ORD-000548,PROD-0024,3,99.99,0.0
ITEM-001395,ORD-000548,PROD-0004,2,39.99,0.0
ITEM-001396,ORD-000548,PROD-0045,1,69.99,0.0
ITEM-001397,ORD-000548,PROD-0007,2,49.99,0.0
ITEM-001398,ORD-000549,PROD-0010,3,44.99,0.0
ITEM-001399,ORD-000549,PROD-0049,3,16.99,2.55
ITEM-001400,ORD-000549,PROD-0012,2,59.99,12.0
ITEM-001401,ORD-000549,PROD-0031,3,34.99,5.25
ITEM-001402,ORD-000550,PROD-0042,1,189.99,0.0
ITEM-001403,ORD-000551,PROD-0036,3,22.99,3.45
ITEM-001404,ORD-000551,PROD-0046,3,149.99,0.0
ITEM-001405,ORD-000551,PROD-0017,2,64.99,0.0
ITEM-001406,ORD-000551,PROD-0037,2,18.99,0.0
ITEM-001407,ORD-000552,PROD-0026,1,39.99,0.0
ITEM-001408,ORD-000552,PROD-0040,2,21.99,0.0
ITEM-001409,ORD-000553,PROD-0042,1,189.99,0.0
ITEM-001410,ORD-000553,PROD-0026,3,39.99,12.0
ITEM-001411,ORD-000553,PROD-0025,1,119.99,0.0
ITEM-001412,ORD-000554,PROD-0005,1,279.99,0.0
ITEM-001413,ORD-000555,PROD-0016,2,79.99,0.0
ITEM-001414,ORD-000556,PROD-0021,1,299.99,15.0
ITEM-001415,ORD-000557,PROD-0009,1,34.99,1.75
ITEM-001416,ORD-000557,PROD-0045,2,69.99,0.0
ITEM-001417,ORD-000557,PROD-0044,3,19.99,0.0
ITEM-001418,ORD-000558,PROD-0019,1,49.99,0.0
ITEM-001419,ORD-000559,PROD-0014,3,34.99,0.0
ITEM-001420,ORD-000559,PROD-0044,1,19.99,1.0
ITEM-001421,ORD-000560,PROD-0003,2,89.99,0.0
ITEM-001422,ORD-000560,PROD-0046,1,149.99,0.0
ITEM-001423,ORD-000560,PROD-0050,1,449.99,45.0
ITEM-001424,ORD-000560,PROD-0044,1,19.99,0.0
ITEM-001425,ORD-000561,PROD-0030,2,139.99,0.0
ITEM-001426,ORD-000562,PROD-0006,3,59.99,18.0
ITEM-001427,ORD-000562,PROD-0005,2,279.99,28.0
ITEM-001428,ORD-000562,PROD-0012,2,59.99,0.0
ITEM-001429,ORD-000563,PROD-0026,3,39.99,0.0
ITEM-001430,ORD-000563,PROD-0027,2,49.99,5.0
ITEM-001431,ORD-000563,PROD-0040,3,21.99,3.3
ITEM-001432,ORD-000564,PROD-0017,3,64.99,0.0
ITEM-001433,ORD-000564,PROD-0044,3,19.99,0.0
ITEM-001434,ORD-000564,PROD-0003,3,89.99,0.0
ITEM-001435,ORD-000564,PROD-0040,1,21.99,0.0
ITEM-001436,ORD-000565,PROD-0015,2,29.99,6.0
ITEM-001437,ORD-000566,PROD-0007,1,49.99,5.0
ITEM-001438,ORD-000566,PROD-0006,2,59.99,0.0
ITEM-001439,ORD-000566,PROD-0012,2,59.99,6.0
ITEM-001440,ORD-000566,PROD-0047,1,17.99,0.9
ITEM-001441,ORD-000567,PROD-0030,1,139.99,14.0
ITEM-001442,ORD-000567,PROD-0003,1,89.99,4.5
ITEM-001443,ORD-000567,PROD-0035,3,59.99,18.0
ITEM-001444,ORD-000568,PROD-0049,3,16.99,5.1
ITEM-001445,ORD-000569,PROD-0006,2,59.99,0.0
ITEM-001446,ORD-000569,PROD-0020,2,39.99,0.0
ITEM-001447,ORD-000569,PROD-0046,1,149.99,15.0
ITEM-001448,ORD-000569,PROD-0029,2,27.99,0.0
ITEM-001449,ORD-000570,PROD-0045,2,69.99,14.0
ITEM-001450,ORD-000570,PROD-0028,1,34.99,0.0
ITEM-001451,ORD-000571,PROD-0030,2,139.99,14.0
ITEM-001452,ORD-000571,PROD-0010,3,44.99,13.5
ITEM-001453,ORD-000572,PROD-0041,1,29.99,0.0
ITEM-001454,ORD-000572,PROD-0038,2,89.99,0.0
ITEM-001455,ORD-000572,PROD-0007,3,49.99,15.0
ITEM-001456,ORD-000572,PROD-0003,1,89.99,4.5
ITEM-001457,ORD-000573,PROD-0024,2,99.99,0.0
ITEM-001458,ORD-000573,PROD-0002,3,349.99,105.0
ITEM-001459,ORD-000573,PROD-0020,2,39.99,4.0
ITEM-001460,ORD-000574,PROD-0024,1,99.99,10.0
ITEM-001461,ORD-000574,PROD-0012,3,59.99,18.0
ITEM-001462,ORD-000574,PROD-0036,3,22.99,0.0
ITEM-001463,ORD-000574,PROD-0039,1,32.99,0.0
ITEM-001464,ORD-000575,PROD-0041,2,29.99,0.0
ITEM-001465,ORD-000576,PROD-0036,2,22.99,0.0
ITEM-001466,ORD-000576,PROD-0025,2,119.99,24.0
ITEM-001467,ORD-000576,PROD-0008,2,29.99,6.0
ITEM-001468,ORD-000576,PROD-0013,1,129.99,6.5
ITEM-001469,ORD-000577,PROD-0020,1,39.99,0.0
ITEM-001470,ORD-000577,PROD-0027,2,49.99,0.0
ITEM-001471,ORD-000577,PROD-0044,3,19.99,3.0
ITEM-001472,ORD-000578,PROD-0040,2,21.99,0.0
ITEM-001473,ORD-000578,PROD-0042,3,189.99,57.0
ITEM-001474,ORD-000579,PROD-0028,1,34.99,0.0
ITEM-001475,ORD-000579,PROD-0015,3,29.99,0.0
ITEM-001476,ORD-000580,PROD-0021,1,299.99,0.0
ITEM-001477,ORD-000580,PROD-0014,1,34.99,0.0
ITEM-001478,ORD-000581,PROD-0012,1,59.99,3.0
ITEM-001479,ORD-000581,PROD-0016,1,79.99,0.0
ITEM-001480,ORD-000581,PROD-0042,3,189.99,57.0
ITEM-001481,ORD-000582,PROD-0041,3,29.99,0.0
ITEM-001482,ORD-000583,PROD-0012,2,59.99,6.0
ITEM-001483,ORD-000583,PROD-0006,1,59.99,6.0
ITEM-001484,ORD-000583,PROD-0005,1,279.99,28.0
ITEM-001485,ORD-000584,PROD-0011,1,24.99,0.0
ITEM-001486,ORD-000584,PROD-0012,1,59.99,3.0
ITEM-001487,ORD-000584,PROD-0020,2,39.99,8.0
ITEM-001488,ORD-000584,PROD-0001,3,199.99,0.0
ITEM-001489,ORD-000585,PROD-0035,1,59.99,0.0
ITEM-001490,ORD-000586,PROD-0009,3,34.99,0.0
ITEM-001491,ORD-000586,PROD-0015,2,29.99,0.0
ITEM-001492,ORD-000586,PROD-0006,2,59.99,6.0
ITEM-001493,ORD-000587,PROD-0012,3,59.99,9.0
ITEM-001494,ORD-000587,PROD-0013,1,129.99,6.5
ITEM-001495,ORD-000587,PROD-0044,1,19.99,2.0
ITEM-001496,ORD-000588,PROD-0040,2,21.99,4.4
ITEM-001497,ORD-000588,PROD-0007,1,49.99,2.5
ITEM-001498,ORD-000588,PROD-0039,2,32.99,0.0
ITEM-001499,ORD-000589,PROD-0038,3,89.99,13.5
ITEM-001500,ORD-000589,PROD-0027,2,49.99,0.0
ITEM-001501,ORD-000589,PROD-0019,1,49.99,0.0
ITEM-001502,ORD-000590,PROD-0005,3,279.99,42.0
ITEM-001503,ORD-000590,PROD-0014,2,34.99,0.0
ITEM-001504,ORD-000591,PROD-0015,2,29.99,3.0
ITEM-001505,ORD-000591,PROD-0036,3,22.99,0.0
ITEM-001506,ORD-000591,PROD-0005,3,279.99,0.0
ITEM-001507,ORD-000592,PROD-0037,3,18.99,5.7
ITEM-001508,ORD-000593,PROD-0004,2,39.99,0.0
ITEM-001509,ORD-000593,PROD-0032,2,19.99,0.0
ITEM-001510,ORD-000594,PROD-0019,1,49.99,0.0
ITEM-001511,ORD-000595,PROD-0022,3,149.99,0.0
ITEM-001512,ORD-000596,PROD-0036,2,22.99,4.6
ITEM-001513,ORD-000597,PROD-0024,3,99.99,0.0
ITEM-001514,ORD-000598,PROD-0006,3,59.99,9.0
ITEM-001515,ORD-000598,PROD-0013,3,129.99,0.0
ITEM-001516,ORD-000599,PROD-0020,1,39.99,2.0
ITEM-001517,ORD-000600,PROD-0008,3,29.99,9.0
ITEM-001518,ORD-000600,PROD-0009,3,34.99,0.0
ITEM-001519,ORD-000600,PROD-0021,1,299.99,30.0
ITEM-001520,ORD-000600,PROD-0010,2,44.99,4.5
ITEM-001521,ORD-000601,PROD-0046,3,149.99,0.0
ITEM-001522,ORD-000601,PROD-0006,3,59.99,0.0
ITEM-001523,ORD-000601,PROD-0023,3,249.99,0.0
ITEM-001524,ORD-000602,PROD-0001,1,199.99,20.0
ITEM-001525,ORD-000602,PROD-0043,1,24.99,2.5
ITEM-001526,ORD-000603,PROD-0042,1,189.99,0.0
ITEM-001527,ORD-000603,PROD-0010,2,44.99,9.0
ITEM-001528,ORD-000603,PROD-0033,2,79.99,0.0
ITEM-001529,ORD-000603,PROD-0007,2,49.99,0.0
ITEM-001530,ORD-000604,PROD-0037,1,18.99,1.9
ITEM-001531,ORD-000604,PROD-0042,1,189.99,0.0
ITEM-001532,ORD-000604,PROD-0007,1,49.99,0.0
ITEM-001533,ORD-000605,PROD-0023,1,249.99,12.5
ITEM-001534,ORD-000605,PROD-0017,1,64.99,6.5
ITEM-001535,ORD-000605,PROD-0008,3,29.99,4.5
ITEM-001536,ORD-000605,PROD-0036,1,22.99,0.0
ITEM-001537,ORD-000606,PROD-0039,3,32.99,9.9
ITEM-001538,ORD-000606,PROD-0018,1,14.99,0.0
ITEM-001539,ORD-000607,PROD-0016,1,79.99,4.0
ITEM-001540,ORD-000607,PROD-0005,3,279.99,84.0
ITEM-001541,ORD-000607,PROD-0035,1,59.99,0.0
ITEM-001542,ORD-000608,PROD-0023,2,249.99,25.0
ITEM-001543,ORD-000608,PROD-0041,3,29.99,0.0
ITEM-001544,ORD-000609,PROD-0048,1,22.99,1.15
ITEM-001545,ORD-000609,PROD-0020,3,39.99,0.0
ITEM-001546,ORD-000609,PROD-0045,1,69.99,0.0
ITEM-001547,ORD-000609,PROD-0016,2,79.99,16.0
ITEM-001548,ORD-000610,PROD-0002,1,349.99,0.0
ITEM-001549,ORD-000610,PROD-0012,1,59.99,3.0
ITEM-001550,ORD-000610,PROD-0017,3,64.99,0.0
ITEM-001551,ORD-000611,PROD-0037,3,18.99,2.85
ITEM-001552,ORD-000612,PROD-0050,1,449.99,22.5
ITEM-001553,ORD-000612,PROD-0007,2,49.99,10.0
ITEM-001554,ORD-000613,PROD-0030,2,139.99,14.0
ITEM-001555,ORD-000613,PROD-0001,3,199.99,60.0
ITEM-001556,ORD-000613,PROD-0023,3,249.99,0.0
ITEM-001557,ORD-000614,PROD-0002,3,349.99,105.0
ITEM-001558,ORD-000614,PROD-0016,3,79.99,0.0
ITEM-001559,ORD-000614,PROD-0037,2,18.99,0.0
ITEM-001560,ORD-000614,PROD-0048,3,22.99,6.9
ITEM-001561,ORD-000615,PROD-0038,1,89.99,0.0
ITEM-001562,ORD-000615,PROD-0027,3,49.99,7.5
ITEM-001563,ORD-000615,PROD-0018,1,14.99,1.5
ITEM-001564,ORD-000615,PROD-0020,3,39.99,6.0
ITEM-001565,ORD-000616,PROD-0034,3,28.99,0.0
ITEM-001566,ORD-000616,PROD-0019,2,49.99,0.0
ITEM-001567,ORD-000617,PROD-0004,2,39.99,4.0
ITEM-001568,ORD-000618,PROD-0006,2,59.99,0.0
ITEM-001569,ORD-000618,PROD-0046,1,149.99,15.0
ITEM-001570,ORD-000619,PROD-0016,2,79.99,16.0
ITEM-001571,ORD-000619,PROD-0044,1,19.99,1.0
ITEM-001572,ORD-000619,PROD-0041,3,29.99,4.5
ITEM-001573,ORD-000620,PROD-0017,2,64.99,0.0
ITEM-001574,ORD-000620,PROD-0009,1,34.99,1.75
ITEM-001575,ORD-000621,PROD-0034,3,28.99,4.35
ITEM-001576,ORD-000621,PROD-0029,3,27.99,4.2
ITEM-001577,ORD-000622,PROD-0036,1,22.99,2.3
ITEM-001578,ORD-000623,PROD-0009,3,34.99,5.25
ITEM-001579,ORD-000623,PROD-0040,1,21.99,2.2
ITEM-001580,ORD-000623,PROD-0035,1,59.99,6.0
ITEM-001581,ORD-000624,PROD-0006,1,59.99,3.0
ITEM-001582,ORD-000625,PROD-0037,2,18.99,0.0
ITEM-001583,ORD-000625,PROD-0031,1,34.99,0.0
ITEM-001584,ORD-000625,PROD-0045,3,69.99,0.0
ITEM-001585,ORD-000626,PROD-0044,1,19.99,1.0
ITEM-001586,ORD-000626,PROD-0041,3,29.99,0.0
ITEM-001587,ORD-000627,PROD-0039,3,32.99,0.0
ITEM-001588,ORD-000627,PROD-0008,1,29.99,3.0
ITEM-001589,ORD-000628,PROD-0031,2,34.99,7.0
ITEM-001590,ORD-000628,PROD-0012,3,59.99,0.0
ITEM-001591,ORD-000628,PROD-0016,3,79.99,0.0
ITEM-001592,ORD-000628,PROD-0035,3,59.99,0.0
ITEM-001593,ORD-000629,PROD-0043,2,24.99,2.5
ITEM-001594,ORD-000629,PROD-0007,2,49.99,10.0
ITEM-001595,ORD-000629,PROD-0038,1,89.99,9.0
ITEM-001596,ORD-000630,PROD-0037,2,18.99,0.0
ITEM-001597,ORD-000631,PROD-0047,1,17.99,0.9
ITEM-001598,ORD-000631,PROD-0030,3,139.99,0.0
ITEM-001599,ORD-000631,PROD-0018,3,14.99,4.5
ITEM-001600,ORD-000631,PROD-0001,1,199.99,0.0
ITEM-001601,ORD-000632,PROD-0026,2,39.99,8.0
ITEM-001602,ORD-000632,PROD-0005,3,279.99,0.0
ITEM-001603,ORD-000632,PROD-0042,3,189.99,28.5
ITEM-001604,ORD-000633,PROD-0005,1,279.99,0.0
ITEM-001605,ORD-000633,PROD-0003,1,89.99,0.0
ITEM-001606,ORD-000633,PROD-0002,2,349.99,70.0
ITEM-001607,ORD-000633,PROD-0047,2,17.99,0.0
ITEM-001608,ORD-000634,PROD-0049,3,16.99,2.55
ITEM-001609,ORD-000634,PROD-0027,1,49.99,0.0
ITEM-001610,ORD-000634,PROD-0005,3,279.99,0.0
ITEM-001611,ORD-000634,PROD-0004,2,39.99,4.0
ITEM-001612,ORD-000635,PROD-0045,2,69.99,14.0
ITEM-001613,ORD-000636,PROD-0044,3,19.99,0.0
ITEM-001614,ORD-000636,PROD-0019,3,49.99,0.0
ITEM-001615,ORD-000636,PROD-0015,1,29.99,0.0
ITEM-001616,ORD-000636,PROD-0013,1,129.99,0.0
ITEM-001617,ORD-000637,PROD-0013,3,129.99,19.5
ITEM-001618,ORD-000637,PROD-0014,2,34.99,0.0
ITEM-001619,ORD-000637,PROD-0037,1,18.99,1.9
ITEM-001620,ORD-000637,PROD-0031,2,34.99,7.0
ITEM-001621,ORD-000638,PROD-0008,2,29.99,0.0
ITEM-001622,ORD-000639,PROD-0025,1,119.99,0.0
ITEM-001623,ORD-000639,PROD-0046,2,149.99,0.0
ITEM-001624,ORD-000639,PROD-0023,3,249.99,0.0
ITEM-001625,ORD-000640,PROD-0038,2,89.99,9.0
ITEM-001626,ORD-000641,PROD-0049,1,16.99,0.85
ITEM-001627,ORD-000641,PROD-0004,3,39.99,0.0
ITEM-001628,ORD-000641,PROD-0009,1,34.99,0.0
ITEM-001629,ORD-000642,PROD-0009,1,34.99,0.0
ITEM-001630,ORD-000642,PROD-0018,1,14.99,0.75
ITEM-001631,ORD-000642,PROD-0047,2,17.99,0.0
ITEM-001632,ORD-000642,PROD-0003,1,89.99,9.0
ITEM-001633,ORD-000643,PROD-0045,1,69.99,0.0
ITEM-001634,ORD-000643,PROD-0009,2,34.99,0.0
ITEM-001635,ORD-000643,PROD-0028,3,34.99,5.25
ITEM-001636,ORD-000643,PROD-0036,2,22.99,0.0
ITEM-001637,ORD-000644,PROD-0006,1,59.99,0.0
ITEM-001638,ORD-000644,PROD-0038,3,89.99,0.0
ITEM-001639,ORD-000645,PROD-0009,2,34.99,0.0
ITEM-001640,ORD-000646,PROD-0039,2,32.99,0.0
ITEM-001641,ORD-000646,PROD-0026,1,39.99,2.0
ITEM-001642,ORD-000647,PROD-0029,2,27.99,2.8
ITEM-001643,ORD-000647,PROD-0046,3,149.99,22.5
ITEM-001644,ORD-000648,PROD-0004,2,39.99,8.0
ITEM-001645,ORD-000649,PROD-0034,2,28.99,0.0
ITEM-001646,ORD-000649,PROD-0015,3,29.99,0.0
ITEM-001647,ORD-000650,PROD-0018,2,14.99,3.0
ITEM-001648,ORD-000651,PROD-0040,1,21.99,2.2
ITEM-001649,ORD-000651,PROD-0025,1,119.99,0.0
ITEM-001650,ORD-000651,PROD-0032,1,19.99,2.0
ITEM-001651,ORD-000652,PROD-0017,1,64.99,0.0
ITEM-001652,ORD-000652,PROD-0049,3,16.99,5.1
ITEM-001653,ORD-000652,PROD-0038,3,89.99,0.0
ITEM-001654,ORD-000653,PROD-0028,3,34.99,5.25
ITEM-001655,ORD-000653,PROD-0037,1,18.99,1.9
ITEM-001656,ORD-000653,PROD-0047,2,17.99,0.0
ITEM-001657,ORD-000653,PROD-0050,1,449.99,0.0
ITEM-001658,ORD-000654,PROD-0050,2,449.99,45.0
ITEM-001659,ORD-000654,PROD-0035,1,59.99,3.0
ITEM-001660,ORD-000655,PROD-0017,2,64.99,0.0
ITEM-001661,ORD-000655,PROD-0012,2,59.99,0.0
ITEM-001662,ORD-000655,PROD-0029,2,27.99,0.0
ITEM-001663,ORD-000656,PROD-0004,3,39.99,6.0
ITEM-001664,ORD-000656,PROD-0038,2,89.99,0.0
ITEM-001665,ORD-000656,PROD-0006,2,59.99,6.0
ITEM-001666,ORD-000656,PROD-0018,1,14.99,0.0
ITEM-001667,ORD-000657,PROD-0012,3,59.99,18.0
ITEM-001668,ORD-000658,PROD-0004,2,39.99,4.0
ITEM-001669,ORD-000658,PROD-0046,1,149.99,7.5
ITEM-001670,ORD-000659,PROD-0005,3,279.99,84.0
ITEM-001671,ORD-000660,PROD-0044,3,19.99,6.0
ITEM-001672,ORD-000660,PROD-0027,2,49.99,0.0
ITEM-001673,ORD-000660,PROD-0005,1,279.99,14.0
ITEM-001674,ORD-000661,PROD-0031,1,34.99,0.0
ITEM-001675,ORD-000661,PROD-0019,2,49.99,0.0
ITEM-001676,ORD-000661,PROD-0040,2,21.99,0.0
ITEM-001677,ORD-000662,PROD-0033,3,79.99,12.0
ITEM-001678,ORD-000662,PROD-0046,2,149.99,0.0
ITEM-001679,ORD-000662,PROD-0050,1,449.99,45.0
ITEM-001680,ORD-000663,PROD-0035,1,59.99,6.0
ITEM-001681,ORD-000663,PROD-0047,3,17.99,5.4
ITEM-001682,ORD-000663,PROD-0008,2,29.99,3.0
ITEM-001683,ORD-000663,PROD-0034,1,28.99,1.45
ITEM-001684,ORD-000664,PROD-0021,1,299.99,30.0
ITEM-001685,ORD-000664,PROD-0048,2,22.99,2.3
ITEM-001686,ORD-000664,PROD-0008,2,29.99,6.0
ITEM-001687,ORD-000664,PROD-0045,2,69.99,14.0
ITEM-001688,ORD-000665,PROD-0039,2,32.99,3.3
ITEM-001689,ORD-000665,PROD-0017,2,64.99,0.0
ITEM-001690,ORD-000666,PROD-0041,2,29.99,0.0
ITEM-001691,ORD-000666,PROD-0050,2,449.99,45.0
ITEM-001692,ORD-000666,PROD-0013,3,129.99,39.0
ITEM-001693,ORD-000666,PROD-0012,1,59.99,0.0
ITEM-001694,ORD-000667,PROD-0028,3,34.99,0.0
ITEM-001695,ORD-000667,PROD-0023,3,249.99,37.5
ITEM-001696,ORD-000667,PROD-0009,1,34.99,1.75
ITEM-001697,ORD-000667,PROD-0026,2,39.99,0.0
ITEM-001698,ORD-000668,PROD-0041,2,29.99,6.0
ITEM-001699,ORD-000668,PROD-0029,3,27.99,0.0
ITEM-001700,ORD-000668,PROD-0048,3,22.99,0.0
ITEM-001701,ORD-000668,PROD-0028,1,34.99,1.75
ITEM-001702,ORD-000669,PROD-0050,2,449.99,90.0
ITEM-001703,ORD-000669,PROD-0007,3,49.99,15.0
ITEM-001704,ORD-000669,PROD-0015,2,29.99,3.0
ITEM-001705,ORD-000670,PROD-0037,1,18.99,0.95
ITEM-001706,ORD-000670,PROD-0040,1,21.99,1.1
ITEM-001707,ORD-000670,PROD-0021,2,299.99,0.0
ITEM-001708,ORD-000671,PROD-0010,3,44.99,0.0
ITEM-001709,ORD-000671,PROD-0007,1,49.99,5.0
ITEM-001710,ORD-000671,PROD-0014,1,34.99,1.75
ITEM-001711,ORD-000672,PROD-0030,1,139.99,0.0
ITEM-001712,ORD-000672,PROD-0019,2,49.99,10.0
ITEM-001713,ORD-000673,PROD-0023,1,249.99,0.0
ITEM-001714,ORD-000674,PROD-0041,1,29.99,1.5
ITEM-001715,ORD-000674,PROD-0048,1,22.99,2.3
ITEM-001716,ORD-000674,PROD-0033,3,79.99,12.0
ITEM-001717,ORD-000674,PROD-0044,3,19.99,0.0
ITEM-001718,ORD-000675,PROD-0044,2,19.99,4.0
ITEM-001719,ORD-000675,PROD-0013,1,129.99,13.0
ITEM-001720,ORD-000676,PROD-0001,1,199.99,20.0
ITEM-001721,ORD-000676,PROD-0028,3,34.99,0.0
ITEM-001722,ORD-000677,PROD-0040,3,21.99,0.0
ITEM-001723,ORD-000677,PROD-0025,3,119.99,18.0
ITEM-001724,ORD-000677,PROD-0041,2,29.99,0.0
ITEM-001725,ORD-000678,PROD-0032,2,19.99,4.0
ITEM-001726,ORD-000678,PROD-0041,2,29.99,0.0
ITEM-001727,ORD-000678,PROD-0026,1,39.99,0.0
ITEM-001728,ORD-000678,PROD-0039,2,32.99,6.6
ITEM-001729,ORD-000679,PROD-0030,3,139.99,0.0
ITEM-001730,ORD-000679,PROD-0021,2,299.99,0.0
ITEM-001731,ORD-000680,PROD-0002,2,349.99,0.0
ITEM-001732,ORD-000680,PROD-0019,2,49.99,0.0
ITEM-001733,ORD-000681,PROD-0029,1,27.99,1.4
ITEM-001734,ORD-000681,PROD-0028,1,34.99,1.75
ITEM-001735,ORD-000681,PROD-0026,1,39.99,2.0
ITEM-001736,ORD-000681,PROD-0017,1,64.99,0.0
ITEM-001737,ORD-000682,PROD-0047,1,17.99,1.8
ITEM-001738,ORD-000683,PROD-0042,1,189.99,0.0
ITEM-001739,ORD-000684,PROD-0046,2,149.99,15.0
ITEM-001740,ORD-000684,PROD-0015,3,29.99,0.0
ITEM-001741,ORD-000684,PROD-0019,1,49.99,0.0
ITEM-001742,ORD-000684,PROD-0011,3,24.99,0.0
ITEM-001743,ORD-000685,PROD-0015,3,29.99,0.0
