order_id,customer_id,order_date,order_status,shipping_address,payment_id,total_amount
ORD-000763,CUST-00164,2025-10-29 00:00:00,Completed,"Dallas, TX, USA",PAY-000763,39.98
ORD-000764,CUST-00081,2025-05-09 00:00:00,Cancelled,"Phoenix, AZ, USA",PAY-000764,483.05
ORD-000765,CUST-00479,2025-07-05 00:00:00,Completed,"Houston, TX, USA",PAY-000765,383.95
ORD-000766,CUST-00391,2025-09-01 00:00:00,Completed,"San Jose, CA, USA",PAY-000766,1178.43
ORD-000767,CUST-00286,2025-11-13 00:00:00,Shipped,"Houston, TX, USA",PAY-000767,138.45
ORD-000768,CUST-00083,2025-07-16 00:00:00,Shipped,"New York, NY, USA",PAY-000768,567.75
ORD-000769,CUST-00029,2025-12-24 00:00:00,Completed,"San Jose, CA, USA",PAY-000769,495.52
ORD-000770,CUST-00294,2025-05-13 00:00:00,Processing,"Houston, TX, USA",PAY-000770,26.59
ORD-000771,CUST-00286,2025-10-29 00:00:00,Cancelled,"Houston, TX, USA",PAY-000771,801.44
ORD-000772,CUST-00165,2025-09-27 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000772,1125.89
ORD-000773,CUST-00009,2025-11-16 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000773,143.98
ORD-000774,CUST-00377,2025-03-10 00:00:00,Processing,"Philadelphia, PA, USA",PAY-000774,22.99
ORD-000775,CUST-00294,2025-09-27 00:00:00,Processing,"Houston, TX, USA",PAY-000775,549.85
ORD-000776,CUST-00334,2025-07-19 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000776,393.25
ORD-000777,CUST-00004,2025-12-16 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-000777,1995.4
ORD-000778,CUST-00395,2025-11-21 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000778,579.98
ORD-000779,CUST-00277,2025-07-28 00:00:00,Completed,"London, ENG, UK",PAY-000779,380.71
ORD-000780,CUST-00228,2025-05-17 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000780,50.38
ORD-000781,CUST-00048,2025-04-30 00:00:00,Processing,"Houston, TX, USA",PAY-000781,24.99
ORD-000782,CUST-00384,2025-07-12 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000782,279.69
ORD-000783,CUST-00195,2025-09-03 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000783,474.98
ORD-000784,CUST-00118,2025-03-15 00:00:00,Shipped,"San Antonio, TX, USA",PAY-000784,518.67
ORD-000785,CUST-00072,2025-09-28 00:00:00,Cancelled,"San Diego, CA, USA",PAY-000785,119.97
ORD-000786,CUST-00191,2025-12-13 00:00:00,Completed,"San Diego, CA, USA",PAY-000786,229.96
ORD-000787,CUST-00016,2025-10-12 00:00:00,Completed,"New York, NY, USA",PAY-000787,192.96
ORD-000788,CUST-00081,2025-03-23 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000788,272.94
ORD-000789,CUST-00160,2025-10-01 00:00:00,Completed,"Dallas, TX, USA",PAY-000789,1074.66
ORD-000790,CUST-00413,2025-04-14 00:00:00,Completed,"Toronto, ON, Canada",PAY-000790,20.69
ORD-000791,CUST-00128,2025-05-26 00:00:00,Completed,"Toronto, ON, Canada",PAY-000791,81.66
ORD-000792,CUST-00217,2025-08-10 00:00:00,Shipped,"San Jose, CA, USA",PAY-000792,149.96
ORD-000793,CUST-00008,2025-04-14 00:00:00,Shipped,"San Diego, CA, USA",PAY-000793,71.99
ORD-000794,CUST-00293,2025-10-04 00:00:00,Completed,"Dallas, TX, USA",PAY-000794,309.0
ORD-000795,CUST-00173,2025-05-06 00:00:00,Completed,"San Diego, CA, USA",PAY-000795,963.93
ORD-000796,CUST-00117,2025-09-22 00:00:00,Cancelled,"London, ENG, UK",PAY-000796,85.47
ORD-000797,CUST-00448,2025-07-27 00:00:00,Completed,"Chicago, IL, USA",PAY-000797,356.42
ORD-000798,CUST-00410,2025-10-30 00:00:00,Completed,"San Diego, CA, USA",PAY-000798,153.46
ORD-000799,CUST-00432,2025-04-18 00:00:00,Processing,"Chicago, IL, USA",PAY-000799,426.41
ORD-000800,CUST-00039,2025-06-08 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000800,143.15
ORD-000801,CUST-00392,2025-06-04 00:00:00,Completed,"New York, NY, USA",PAY-000801,479.96
ORD-000802,CUST-00458,2025-08-24 00:00:00,Completed,"Houston, TX, USA",PAY-000802,61.23
ORD-000803,CUST-00396,2025-12-18 00:00:00,Processing,"San Diego, CA, USA",PAY-000803,211.73
ORD-000804,CUST-00058,2025-12-17 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000804,812.41
ORD-000805,CUST-00030,2025-12-23 00:00:00,Completed,"Chicago, IL, USA",PAY-000805,138.24
ORD-000806,CUST-00303,2025-09-10 00:00:00,Shipped,"Chicago, IL, USA",PAY-000806,1454.94
ORD-000807,CUST-00295,2025-03-20 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000807,539.94
ORD-000808,CUST-00294,2025-10-25 00:00:00,Completed,"Houston, TX, USA",PAY-000808,1082.92
ORD-000809,CUST-00420,2025-07-26 00:00:00,Completed,"San Diego, CA, USA",PAY-000809,94.01
ORD-000810,CUST-00286,2025-11-07 00:00:00,Shipped,"Houston, TX, USA",PAY-000810,158.24
ORD-000811,CUST-00163,2025-07-06 00:00:00,Completed,"San Jose, CA, USA",PAY-000811,56.98
ORD-000812,CUST-00104,2025-06-15 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000812,862.93
ORD-000813,CUST-00388,2025-11-13 00:00:00,Processing,"Philadelphia, PA, USA",PAY-000813,141.96
ORD-000814,CUST-00437,2025-06-14 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000814,804.45
ORD-000815,CUST-00126,2025-11-07 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000815,1097.95
ORD-000816,CUST-00430,2025-09-12 00:00:00,Completed,"San Diego, CA, USA",PAY-000816,248.95
ORD-000817,CUST-00221,2025-08-08 00:00:00,Completed,"New York, NY, USA",PAY-000817,656.97
ORD-000818,CUST-00050,2025-10-17 00:00:00,Shipped,"Chicago, IL, USA",PAY-000818,1150.91
ORD-000819,CUST-00255,2025-11-29 00:00:00,Completed,"San Antonio, TX, USA",PAY-000819,22.49
ORD-000820,CUST-00245,2025-04-16 00:00:00,Completed,"San Jose, CA, USA",PAY-000820,878.92
ORD-000821,CUST-00111,2025-09-19 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000821,547.41
ORD-000822,CUST-00397,2025-03-08 00:00:00,Processing,"Philadelphia, PA, USA",PAY-000822,57.98
ORD-000823,CUST-00308,2025-05-02 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000823,1079.96
ORD-000824,CUST-00485,2025-08-25 00:00:00,Processing,"Philadelphia, PA, USA",PAY-000824,331.95
ORD-000825,CUST-00047,2025-05-05 00:00:00,Completed,"San Antonio, TX, USA",PAY-000825,1358.42
ORD-000826,CUST-00197,2025-07-06 00:00:00,Completed,"New York, NY, USA",PAY-000826,1202.93
ORD-000827,CUST-00457,2025-09-13 00:00:00,Shipped,"San Antonio, TX, USA",PAY-000827,294.95
ORD-000828,CUST-00414,2025-07-09 00:00:00,Completed,"Toronto, ON, Canada",PAY-000828,749.97
ORD-000829,CUST-00255,2025-05-09 00:00:00,Processing,"San Antonio, TX, USA",PAY-000829,339.56
ORD-000830,CUST-00174,2025-06-06 00:00:00,Completed,"Houston, TX, USA",PAY-000830,131.96
ORD-000831,CUST-00467,2025-10-27 00:00:00,Processing,"Philadelphia, PA, USA",PAY-000831,617.73
ORD-000832,CUST-00194,2025-03-14 00:00:00,Completed,"London, ENG, UK",PAY-000832,18.99
ORD-000833,CUST-00157,2025-10-12 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000833,609.96
ORD-000834,CUST-00379,2025-02-24 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000834,71.98
ORD-000835,CUST-00494,2025-11-02 00:00:00,Completed,"San Diego, CA, USA",PAY-000835,234.49
ORD-000836,CUST-00024,2025-08-14 00:00:00,Completed,"San Antonio, TX, USA",PAY-000836,49.99
ORD-000837,CUST-00200,2025-05-27 00:00:00,Completed,"Dallas, TX, USA",PAY-000837,507.96
ORD-000838,CUST-00432,2025-05-08 00:00:00,Cancelled,"Chicago, IL, USA",PAY-000838,435.14
ORD-000839,CUST-00082,2025-10-08 00:00:00,Completed,"San Antonio, TX, USA",PAY-000839,866.96
ORD-000840,CUST-00439,2025-11-18 00:00:00,Completed,"Dallas, TX, USA",PAY-000840,15.29
ORD-000841,CUST-00285,2025-10-12 00:00:00,Completed,"London, ENG, UK",PAY-000841,142.17
ORD-000842,CUST-00391,2025-03-06 00:00:00,Completed,"San Jose, CA, USA",PAY-000842,243.23
ORD-000843,CUST-00103,2025-12-26 00:00:00,Completed,"Toronto, ON, Canada",PAY-000843,342.7
ORD-000844,CUST-00074,2025-11-07 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000844,89.97
ORD-000845,CUST-00317,2025-04-27 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000845,225.97
ORD-000846,CUST-00439,2025-05-25 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000846,56.97
ORD-000847,CUST-00333,2025-10-01 00:00:00,Processing,"Los Angeles, CA, USA",PAY-000847,432.6
ORD-000848,CUST-00233,2025-11-01 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000848,229.95
ORD-000849,CUST-00222,2025-07-03 00:00:00,Completed,"San Diego, CA, USA",PAY-000849,279.98
ORD-000850,CUST-00107,2025-08-26 00:00:00,Completed,"San Antonio, TX, USA",PAY-000850,758.49
ORD-000851,CUST-00461,2025-09-25 00:00:00,Processing,"Toronto, ON, Canada",PAY-000851,750.91
ORD-000852,CUST-00112,2025-07-22 00:00:00,Processing,"New York, NY, USA",PAY-000852,175.46
ORD-000853,CUST-00198,2025-11-17 00:00:00,Shipped,"Toronto, ON, Canada",PAY-000853,107.04
ORD-000854,CUST-00078,2025-08-29 00:00:00,Completed,"San Antonio, TX, USA",PAY-000854,272.08
ORD-000855,CUST-00381,2025-04-18 00:00:00,Completed,"Dallas, TX, USA",PAY-000855,825.94
ORD-000856,CUST-00213,2025-04-01 00:00:00,Processing,"Los Angeles, CA, USA",PAY-000856,240.16
ORD-000857,CUST-00451,2025-08-14 00:00:00,Completed,"Chicago, IL, USA",PAY-000857,1577.15
ORD-000858,CUST-00036,2025-05-01 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000858,138.71
ORD-000859,CUST-00319,2025-11-29 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000859,153.48
ORD-000860,CUST-00333,2025-06-02 00:00:00,Shipped,"Los Angeles, CA, USA",PAY-000860,285.33
ORD-000861,CUST-00067,2025-12-16 00:00:00,Completed,"New York, NY, USA",PAY-000861,79.98
ORD-000862,CUST-00019,2025-06-18 00:00:00,Shipped,"Dallas, TX, USA",PAY-000862,712.91
ORD-000863,CUST-00137,2025-03-14 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000863,49.98
ORD-000864,CUST-00091,2025-08-10 00:00:00,Completed,"Chicago, IL, USA",PAY-000864,258.96
ORD-000865,CUST-00403,2025-03-26 00:00:00,Processing,"Chicago, IL, USA",PAY-000865,119.97
ORD-000866,CUST-00096,2025-03-18 00:00:00,Shipped,"London, ENG, UK",PAY-000866,399.98
ORD-000867,CUST-00368,2025-03-12 00:00:00,Completed,"Dallas, TX, USA",PAY-000867,507.93
ORD-000868,CUST-00041,2025-05-01 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000868,142.96
ORD-000869,CUST-00308,2025-08-30 00:00:00,Processing,"Dallas, TX, USA",PAY-000869,360.17
ORD-000870,CUST-00034,2025-03-03 00:00:00,Completed,"San Jose, CA, USA",PAY-000870,690.5
ORD-000871,CUST-00184,2025-10-03 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000871,712.92
ORD-000872,CUST-00079,2025-04-13 00:00:00,Shipped,"London, ENG, UK",PAY-000872,1696.42
ORD-000873,CUST-00112,2025-03-20 00:00:00,Completed,"New York, NY, USA",PAY-000873,390.43
ORD-000874,CUST-00497,2025-03-02 00:00:00,Completed,"London, ENG, UK",PAY-000874,503.98
ORD-000875,CUST-00266,2025-10-11 00:00:00,Cancelled,"New York, NY, USA",PAY-000875,107.46
ORD-000876,CUST-00323,2025-07-09 00:00:00,Shipped,"London, ENG, UK",PAY-000876,281.6
ORD-000877,CUST-00229,2025-08-08 00:00:00,Completed,"London, ENG, UK",PAY-000877,644.95
ORD-000878,CUST-00296,2025-07-19 00:00:00,Shipped,"Toronto, ON, Canada",PAY-000878,1004.94
ORD-000879,CUST-00289,2025-09-28 00:00:00,Completed,"Chicago, IL, USA",PAY-000879,507.94
ORD-000880,CUST-00187,2025-03-02 00:00:00,Completed,"San Jose, CA, USA",PAY-000880,109.46
ORD-000881,CUST-00249,2025-07-10 00:00:00,Processing,"San Antonio, TX, USA",PAY-000881,829.95
ORD-000882,CUST-00128,2025-08-11 00:00:00,Completed,"Toronto, ON, Canada",PAY-000882,79.98
ORD-000883,CUST-00334,2025-12-26 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000883,1958.9
ORD-000884,CUST-00056,2025-06-20 00:00:00,Completed,"Dallas, TX, USA",PAY-000884,422.46
ORD-000885,CUST-00189,2025-04-13 00:00:00,Completed,"New York, NY, USA",PAY-000885,860.47
ORD-000886,CUST-00078,2025-03-24 00:00:00,Processing,"San Antonio, TX, USA",PAY-000886,294.47
ORD-000887,CUST-00176,2025-03-07 00:00:00,Completed,"London, ENG, UK",PAY-000887,439.9
ORD-000888,CUST-00027,2025-12-26 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000888,124.98
ORD-000889,CUST-00257,2025-07-13 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000889,162.09
ORD-000890,CUST-00360,2025-03-13 00:00:00,Processing,"San Antonio, TX, USA",PAY-000890,268.93
ORD-000891,CUST-00262,2025-08-17 00:00:00,Completed,"Chicago, IL, USA",PAY-000891,91.66
ORD-000892,CUST-00015,2025-09-16 00:00:00,Processing,"Toronto, ON, Canada",PAY-000892,548.41
ORD-000893,CUST-00185,2025-09-25 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000893,83.98
ORD-000894,CUST-00485,2025-08-17 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000894,300.94
ORD-000895,CUST-00453,2025-01-31 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000895,21.99
ORD-000896,CUST-00477,2025-01-31 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000896,278.06
ORD-000897,CUST-00135,2025-09-21 00:00:00,Cancelled,"Houston, TX, USA",PAY-000897,149.95
ORD-000898,CUST-00058,2025-03-16 00:00:00,Shipped,"Phoenix, AZ, USA",PAY-000898,578.95
ORD-000899,CUST-00033,2025-04-19 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000899,107.97
ORD-000900,CUST-00090,2025-02-06 00:00:00,Processing,"Chicago, IL, USA",PAY-000900,23.74
ORD-000901,CUST-00104,2025-06-16 00:00:00,Completed,"San Antonio, TX, USA",PAY-000901,520.94
ORD-000902,CUST-00187,2025-03-17 00:00:00,Processing,"San Jose, CA, USA",PAY-000902,412.68
ORD-000903,CUST-00209,2025-04-30 00:00:00,Processing,"Dallas, TX, USA",PAY-000903,2062.9
ORD-000904,CUST-00454,2025-04-11 00:00:00,Completed,"Toronto, ON, Canada",PAY-000904,933.92
ORD-000905,CUST-00418,2025-05-16 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000905,579.89
ORD-000906,CUST-00351,2025-07-21 00:00:00,Completed,"Dallas, TX, USA",PAY-000906,854.97
ORD-000907,CUST-00113,2025-11-22 00:00:00,Completed,"London, ENG, UK",PAY-000907,418.4
ORD-000908,CUST-00423,2025-05-18 00:00:00,Processing,"Toronto, ON, Canada",PAY-000908,129.99
ORD-000909,CUST-00062,2025-05-17 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000909,503.98
ORD-000910,CUST-00339,2025-08-25 00:00:00,Completed,"Dallas, TX, USA",PAY-000910,766.43
ORD-000911,CUST-00164,2025-07-29 00:00:00,Completed,"Dallas, TX, USA",PAY-000911,633.66
ORD-000912,CUST-00493,2025-10-07 00:00:00,Cancelled,"Chicago, IL, USA",PAY-000912,69.98
ORD-000913,CUST-00126,2025-12-20 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000913,1034.6
ORD-000914,CUST-00258,2025-05-03 00:00:00,Completed,"San Antonio, TX, USA",PAY-000914,455.04
ORD-000915,CUST-00308,2025-07-19 00:00:00,Completed,"Dallas, TX, USA",PAY-000915,19.99
ORD-000916,CUST-00003,2025-08-17 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-000916,547.48
ORD-000917,CUST-00444,2025-11-25 00:00:00,Cancelled,"San Jose, CA, USA",PAY-000917,333.95
ORD-000918,CUST-00407,2025-09-08 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000918,256.44
ORD-000919,CUST-00465,2025-04-11 00:00:00,Completed,"Houston, TX, USA",PAY-000919,24.99
ORD-000920,CUST-00286,2025-06-14 00:00:00,Completed,"Houston, TX, USA",PAY-000920,22.49
ORD-000921,CUST-00104,2025-04-16 00:00:00,Completed,"San Antonio, TX, USA",PAY-000921,255.95
ORD-000922,CUST-00156,2025-04-11 00:00:00,Completed,"Chicago, IL, USA",PAY-000922,66.48
ORD-000923,CUST-00075,2025-04-06 00:00:00,Cancelled,"Phoenix, AZ, USA",PAY-000923,873.95
ORD-000924,CUST-00321,2025-08-30 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000924,188.71
ORD-000925,CUST-00344,2025-08-10 00:00:00,Completed,"New York, NY, USA",PAY-000925,246.36
ORD-000926,CUST-00288,2025-03-15 00:00:00,Shipped,"Dallas, TX, USA",PAY-000926,769.47
ORD-000927,CUST-00333,2025-07-24 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000927,248.94
ORD-000928,CUST-00129,2025-12-19 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000928,265.45
ORD-000929,CUST-00143,2025-06-15 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000929,1449.49
ORD-000930,CUST-00061,2025-06-29 00:00:00,Shipped,"Houston, TX, USA",PAY-000930,129.41
ORD-000931,CUST-00201,2025-10-05 00:00:00,Shipped,"Phoenix, AZ, USA",PAY-000931,437.94
ORD-000932,CUST-00002,2025-03-06 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000932,378.33
ORD-000933,CUST-00199,2025-07-10 00:00:00,Completed,"San Antonio, TX, USA",PAY-000933,148.47
ORD-000934,CUST-00105,2025-02-20 00:00:00,Shipped,"London, ENG, UK",PAY-000934,189.99
ORD-000935,CUST-00146,2025-09-08 00:00:00,Completed,"Dallas, TX, USA",PAY-000935,129.45
ORD-000936,CUST-00391,2025-05-23 00:00:00,Completed,"San Jose, CA, USA",PAY-000936,927.93
ORD-000937,CUST-00457,2025-04-29 00:00:00,Completed,"San Antonio, TX, USA",PAY-000937,762.43
ORD-000938,CUST-00227,2025-04-17 00:00:00,Shipped,"London, ENG, UK",PAY-000938,1005.92
ORD-000939,CUST-00430,2025-09-14 00:00:00,Processing,"San Diego, CA, USA",PAY-000939,421.44
ORD-000940,CUST-00107,2025-05-22 00:00:00,Completed,"San Antonio, TX, USA",PAY-000940,380.92
ORD-000941,CUST-00366,2025-02-11 00:00:00,Completed,"Chicago, IL, USA",PAY-000941,1119.94
ORD-000942,CUST-00081,2025-04-27 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000942,299.97
ORD-000943,CUST-00129,2025-03-12 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000943,160.16
ORD-000944,CUST-00267,2025-03-06 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000944,21.99
ORD-000945,CUST-00459,2025-04-26 00:00:00,Completed,"London, ENG, UK",PAY-000945,389.97
ORD-000946,CUST-00399,2025-09-24 00:00:00,Processing,"Los Angeles, CA, USA",PAY-000946,203.94
ORD-000947,CUST-00257,2025-10-16 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000947,213.18
ORD-000948,CUST-00035,2025-08-12 00:00:00,Completed,"Toronto, ON, Canada",PAY-000948,89.98
ORD-000949,CUST-00456,2025-10-26 00:00:00,Completed,"Chicago, IL, USA",PAY-000949,440.32
ORD-000950,CUST-00308,2025-08-07 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000950,164.15
ORD-000951,CUST-00102,2025-02-08 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000951,1051.93
ORD-000952,CUST-00452,2025-05-15 00:00:00,Completed,"San Jose, CA, USA",PAY-000952,87.98
ORD-000953,CUST-00466,2025-08-16 00:00:00,Shipped,"Chicago, IL, USA",PAY-000953,1333.13
ORD-000954,CUST-00006,2025-03-23 00:00:00,Completed,"Chicago, IL, USA",PAY-000954,1134.94
ORD-000955,CUST-00453,2025-09-12 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000955,520.71
ORD-000956,CUST-00073,2025-05-11 00:00:00,Completed,"London, ENG, UK",PAY-000956,301.19
ORD-000957,CUST-00373,2025-10-05 00:00:00,Cancelled,"New York, NY, USA",PAY-000957,59.98
ORD-000958,CUST-00059,2025-03-12 00:00:00,Shipped,"Chicago, IL, USA",PAY-000958,698.89
ORD-000959,CUST-00413,2025-12-01 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-000959,718.96
ORD-000960,CUST-00256,2025-08-26 00:00:00,Completed,"Chicago, IL, USA",PAY-000960,289.95
ORD-000961,CUST-00212,2025-08-23 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000961,287.95
ORD-000962,CUST-00213,2025-09-30 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000962,215.95
ORD-000963,CUST-00313,2025-04-25 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000963,389.06
ORD-000964,CUST-00277,2025-09-07 00:00:00,Completed,"London, ENG, UK",PAY-000964,209.97
ORD-000965,CUST-00091,2025-02-16 00:00:00,Completed,"Chicago, IL, USA",PAY-000965,289.96
ORD-000966,CUST-00460,2025-08-19 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000966,377.66
ORD-000967,CUST-00330,2025-10-21 00:00:00,Completed,"Toronto, ON, Canada",PAY-000967,347.62
ORD-000968,CUST-00414,2025-05-31 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-000968,357.47
ORD-000969,CUST-00301,2025-04-01 00:00:00,Completed,"Dallas, TX, USA",PAY-000969,27.99
ORD-000970,CUST-00353,2025-07-13 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000970,303.22
ORD-000971,CUST-00336,2025-02-17 00:00:00,Completed,"Toronto, ON, Canada",PAY-000971,339.96
ORD-000972,CUST-00402,2025-07-15 00:00:00,Completed,"Toronto, ON, Canada",PAY-000972,878.94
ORD-000973,CUST-00048,2025-10-07 00:00:00,Completed,"Houston, TX, USA",PAY-000973,115.98
ORD-000974,CUST-00365,2025-07-25 00:00:00,Cancelled,"Chicago, IL, USA",PAY-000974,594.95
ORD-000975,CUST-00456,2025-10-28 00:00:00,Processing,"Chicago, IL, USA",PAY-000975,959.95
ORD-000976,CUST-00023,2025-06-25 00:00:00,Completed,"London, ENG, UK",PAY-000976,149.97
ORD-000977,CUST-00469,2025-12-08 00:00:00,Processing,"Philadelphia, PA, USA",PAY-000977,440.97
ORD-000978,CUST-00343,2025-11-23 00:00:00,Completed,"Chicago, IL, USA",PAY-000978,576.93
ORD-000979,CUST-00255,2025-11-24 00:00:00,Completed,"San Antonio, TX, USA",PAY-000979,1104.93
ORD-000980,CUST-00067,2025-06-12 00:00:00,Completed,"New York, NY, USA",PAY-000980,179.21
ORD-000981,CUST-00040,2025-04-20 00:00:00,Cancelled,"London, ENG, UK",PAY-000981,199.99
ORD-000982,CUST-00495,2025-05-02 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000982,1521.91
ORD-000983,CUST-00467,2025-12-14 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000983,279.99
ORD-000984,CUST-00083,2025-10-25 00:00:00,Cancelled,"New York, NY, USA",PAY-000984,115.86
ORD-000985,CUST-00406,2025-09-09 00:00:00,Completed,"San Diego, CA, USA",PAY-000985,598.99
ORD-000986,CUST-00461,2025-02-21 00:00:00,Completed,"Toronto, ON, Canada",PAY-000986,811.44
ORD-000987,CUST-00284,2025-11-09 00:00:00,Shipped,"San Jose, CA, USA",PAY-000987,349.33
ORD-000988,CUST-00440,2025-03-26 00:00:00,Completed,"London, ENG, UK",PAY-000988,177.95
ORD-000989,CUST-00014,2025-06-25 00:00:00,Completed,"Houston, TX, USA",PAY-000989,206.98
ORD-000990,CUST-00094,2025-11-22 00:00:00,Completed,"Dallas, TX, USA",PAY-000990,28.49
ORD-000991,CUST-00416,2025-11-08 00:00:00,Processing,"London, ENG, UK",PAY-000991,124.41
ORD-000992,CUST-00380,2025-02-26 00:00:00,Completed,"Toronto, ON, Canada",PAY-000992,149.97
ORD-000993,CUST-00241,2025-08-03 00:00:00,Completed,"San Jose, CA, USA",PAY-000993,64.99
ORD-000994,CUST-00333,2025-11-18 00:00:00,Shipped,"Los Angeles, CA, USA",PAY-000994,26.99
ORD-000995,CUST-00087,2025-10-18 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000995,740.95
ORD-000996,CUST-00467,2025-11-23 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000996,365.31
ORD-000997,CUST-00417,2025-12-25 00:00:00,Processing,"San Antonio, TX, USA",PAY-000997,24.99
ORD-000998,CUST-00128,2025-02-23 00:00:00,Shipped,"Toronto, ON, Canada",PAY-000998,39.98
ORD-000999,CUST-00492,2025-03-29 00:00:00,Processing,"Chicago, IL, USA",PAY-000999,189.99
ORD-001000,CUST-00055,2025-07-24 00:00:00,Completed,"New York, NY, USA",PAY-001000,369.63
ORD-001001,CUST-00251,2025-06-20 00:00:00,Completed,"New York, NY, USA",PAY-001001,58.49
ORD-001002,CUST-00384,2025-09-22 00:00:00,Processing,"Phoenix, AZ, USA",PAY-001002,191.95
ORD-001003,CUST-00403,2025-10-29 00:00:00,Completed,"Chicago, IL, USA",PAY-001003,1011.92
ORD-001004,CUST-00486,2025-11-09 00:00:00,Processing,"Chicago, IL, USA",PAY-001004,128.19
ORD-001005,CUST-00442,2025-10-22 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-001005,760.96
ORD-001006,CUST-00322,2025-10-12 00:00:00,Processing,"London, ENG, UK",PAY-001006,42.74
ORD-001007,CUST-00291,2025-07-24 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001007,532.41
ORD-001008,CUST-00440,2025-07-22 00:00:00,Completed,"London, ENG, UK",PAY-001008,483.93
ORD-001009,CUST-00053,2025-11-07 00:00:00,Completed,"Toronto, ON, Canada",PAY-001009,51.83
ORD-001010,CUST-00330,2025-11-28 00:00:00,Completed,"Toronto, ON, Canada",PAY-001010,359.97
ORD-001011,CUST-00337,2025-02-03 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001011,454.92
ORD-001012,CUST-00386,2025-09-19 00:00:00,Processing,"Toronto, ON, Canada",PAY-001012,415.51
ORD-001013,CUST-00422,2025-04-21 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001013,17.99
ORD-001014,CUST-00152,2025-09-23 00:00:00,Completed,"San Diego, CA, USA",PAY-001014,194.55
ORD-001015,CUST-00351,2025-09-03 00:00:00,Completed,"Dallas, TX, USA",PAY-001015,16.99
ORD-001016,CUST-00359,2025-04-26 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001016,196.63
